iter	Logloss	Accuracy	Precision
1804	0.2768848386	0.8938117971	0.8885029068
1805	0.2768586843	0.8938296769	0.8885161752
1806	0.2768295041	0.8938356368	0.8885360584
1807	0.2768082905	0.8938833163	0.8886209243
1808	0.2767888222	0.8938773564	0.8886103152
1809	0.2767503947	0.8939429157	0.8886713387
1810	0.276720694	0.8939607955	0.8886846064
1811	0.2766953189	0.8939607955	0.8887031687
1812	0.2766640065	0.8939667555	0.8886859353
1813	0.2766391566	0.8939667555	0.888667375
1814	0.2765832371	0.8940323148	0.8887562379
1815	0.2765566893	0.894014435	0.8887151265
1816	0.2765258938	0.8940561545	0.88876155
1817	0.2764818575	0.8940740343	0.8887376902
1818	0.2764554065	0.8940740343	0.8887376902
1819	0.2764280317	0.8940621145	0.8887257535
1820	0.2763989097	0.8940919142	0.8887509549
1821	0.2763759747	0.8941217138	0.8888040014
1822	0.2763480995	0.8941157539	0.8888212401
1823	0.2763181392	0.8941276738	0.8888424622
1824	0.2762857075	0.8941336337	0.8888530736
1825	0.2762675582	0.8941455536	0.8888742971
1826	0.2762418126	0.8941276738	0.8888796027
1827	0.2761884659	0.8942230328	0.8889844067
1828	0.2761682661	0.8942349526	0.8889777693
1829	0.2761383448	0.8942647523	0.8889936844
1830	0.2760998448	0.8942587924	0.8890016476
1831	0.2760667171	0.8943124318	0.8890971832
1832	0.2760363676	0.894294552	0.8890467549
1833	0.2760159412	0.8943243517	0.8890719582
1834	0.2759830554	0.8943243517	0.8890812489
1835	0.2759459319	0.8943243517	0.8890812489
1836	0.2759248927	0.8943303116	0.8891011558
1837	0.2758881816	0.8943720312	0.889110424
1838	0.2758612346	0.8943601113	0.8890891943
1839	0.275840446	0.8943720312	0.889110424
1840	0.2758214059	0.8943481915	0.8890958368
1841	0.2757836018	0.8943601113	0.8890891943
1842	0.2757521753	0.8943541514	0.8890785798
1843	0.2757201924	0.894389911	0.8891051048
1844	0.2756900317	0.8944077908	0.8891276578
1845	0.2756552886	0.8944077908	0.889164826
1846	0.275615568	0.8944137508	0.8891475645
1847	0.27559275	0.8944197107	0.8891488879
1848	0.2755616449	0.8944733501	0.8892072588
1849	0.2755397944	0.8944614303	0.889241791
1850	0.2754964843	0.89449123	0.8892298141
1851	0.2754568489	0.8945091098	0.8892430755
1852	0.2754374163	0.8945269896	0.8892935178
1853	0.2753983756	0.8945329495	0.8892576586
1854	0.2753825666	0.8945389095	0.8892589807
1855	0.275364481	0.8945567893	0.8892722411
1856	0.2753300102	0.8945567893	0.8893187191
1857	0.2753036602	0.894580629	0.889361194
1858	0.2752719447	0.8946104287	0.8893956943
1859	0.275234762	0.8946461883	0.8893943193
1860	0.2752103956	0.8946283085	0.8893996561
1861	0.2751940922	0.8946581082	0.8894062586
1862	0.2751576607	0.8946700281	0.8893810064
1863	0.2751190851	0.8947594271	0.8894565944
1864	0.2750748117	0.8947773069	0.8894698516
1865	0.27504583	0.8948130666	0.8894777678
1866	0.2750230716	0.8947832669	0.8894525748
1867	0.2749770584	0.8948369063	0.8895016413
1868	0.2749452454	0.8948488262	0.8895042792
1869	0.2749008994	0.8949024656	0.8895719436
1870	0.2748639518	0.8948905458	0.8895600067
1871	0.2748362225	0.8949203454	0.8896131027
1872	0.2748101965	0.8948905458	0.8895786081
1873	0.2747769088	0.8948726659	0.8895467513
1874	0.2747407952	0.8949263054	0.8896423284
1875	0.2747129969	0.8949143855	0.8896303901
1876	0.2746949286	0.8949382252	0.8896635706
1877	0.2746556832	0.8949739849	0.8896714736
1878	0.2746274011	0.8950097445	0.8897072868
1879	0.2745995205	0.8950216644	0.889700616
1880	0.2745607117	0.8950812637	0.8897509967
1881	0.2745426401	0.8950812637	0.8897509967
1882	0.2745108896	0.8950812637	0.8897603018
1883	0.2744847667	0.8950812637	0.8897696073
1884	0.2744621725	0.8950931836	0.8898001576
1885	0.2744407286	0.8951110634	0.8897854917
1886	0.2744084295	0.8951408631	0.8898013751
1887	0.2743777257	0.8951349032	0.889772144
1888	0.274347242	0.8951885426	0.8898025923
1889	0.2743357021	0.8951945026	0.8898411296
1890	0.2743091945	0.8952004625	0.8898424445
1891	0.2742845377	0.8952123824	0.8898357682
1892	0.2742565899	0.8952541019	0.8898635827
1893	0.2742344088	0.8952183423	0.8898556952
1894	0.2742159127	0.8952064224	0.8898344533
1895	0.2741666772	0.8952123824	0.8898171576
1896	0.2741371209	0.8952541019	0.8898635827
1897	0.2741083867	0.8952898616	0.8898993877
1898	0.2740871368	0.8953077414	0.8899033298
1899	0.2740577674	0.895343501	0.8899577495
1900	0.274013596	0.8952898616	0.8899086949
1901	0.2739880754	0.895343501	0.8899763672
1902	0.2739660146	0.8954150202	0.8900293605
1903	0.2739273571	0.8954090603	0.8900373584
1904	0.2738851736	0.8953911805	0.8900241102
1905	0.2738623799	0.8953852205	0.8900134872
1906	0.2738269865	0.8953971404	0.8900626679
1907	0.2737775242	0.8954448199	0.8900731652
1908	0.2737473755	0.8953911805	0.8900334209
1909	0.2737310523	0.8954329	0.8900705411
1910	0.2737237768	0.8954150202	0.8900572929
1911	0.2736969145	0.8953971404	0.8900161127
1912	0.2736692861	0.8954150202	0.8900479817
1913	0.2736395277	0.8954329	0.8900984781
1914	0.2735954414	0.8954329	0.8900798529
1915	0.2735717931	0.8954269401	0.8900878533
1916	0.273532274	0.8954746196	0.8901076604
1917	0.2734941628	0.8955401789	0.890177964
1918	0.2734800302	0.8955222991	0.8901647171
1919	0.2734521195	0.8955401789	0.8902245407
1920	0.2734307146	0.8955461389	0.890216535
1921	0.2733925806	0.8955818985	0.890243029
1922	0.2733466138	0.8956057382	0.8902482693
1923	0.273324691	0.8956116982	0.8902495793
1924	0.2732907215	0.895623618	0.8902801485
1925	0.2732563056	0.8956474578	0.8902667542
1926	0.2732242309	0.895629578	0.890253509
1927	0.2732116496	0.8956772575	0.8902919342
1928	0.2731807981	0.8956832174	0.8902839275
1929	0.2731515462	0.895718977	0.8903197317
1930	0.2731078485	0.8956832174	0.8902932436
1931	0.2730629181	0.8957130171	0.8903370572
1932	0.273024897	0.8957428168	0.8903715551
1933	0.272992706	0.8957487767	0.8904008212
1934	0.2729558948	0.8957070572	0.8903171136
1935	0.2729295831	0.8957130171	0.8903091061
1936	0.2729137938	0.8957428168	0.8903342841
1937	0.2728701599	0.8957845363	0.8903807137
1938	0.2728349934	0.8957606966	0.8903475272
1939	0.2727924191	0.8958083761	0.8904232211
1940	0.2727665144	0.8958262559	0.8904457839
1941	0.2727449473	0.8958381758	0.8904483989
1942	0.2726979842	0.8958739354	0.8904935251
1943	0.2726742749	0.8958798953	0.8904855111
1944	0.2726380064	0.8959037351	0.890490739
1945	0.2726119354	0.8958918152	0.8904788047
1946	0.2725941335	0.8958977752	0.8904801117
1947	0.2725649082	0.8959037351	0.8905093808
1948	0.2725367697	0.8959275748	0.8905239289
1949	0.2724984554	0.8959752543	0.8905809901
1950	0.2724626044	0.8959633345	0.8905504105
1951	0.2724086195	0.896005054	0.8906154893
1952	0.2723748044	0.8960408137	0.8906139984
1953	0.2723361406	0.8960884931	0.89065241
1954	0.2723214852	0.8960825332	0.8906604291
1955	0.2722740777	0.8961182928	0.8907055566
1956	0.2722595519	0.8961361726	0.8907094695
1957	0.2722334165	0.8961361726	0.8907281212
1958	0.2722039992	0.8961361726	0.8907561019
1959	0.2721700323	0.8961898121	0.89078649
1960	0.2721290668	0.8962076919	0.8908183847
1961	0.272101744	0.8962196118	0.8908396491
1962	0.2720781109	0.8961838521	0.8908225015
1963	0.2720455132	0.8962374916	0.8908622171
1964	0.2720138856	0.8962553714	0.8908661248
1965	0.271985005	0.8962792111	0.8908899949
1966	0.2719657901	0.8962732512	0.8908980235
1967	0.2719391834	0.8962851711	0.8909192905
1968	0.2719202009	0.896297091	0.8909218944
1969	0.2718977904	0.8963149708	0.8909537962
1970	0.271876921	0.8963149708	0.8909537962
1971	0.2718427045	0.8963090108	0.8909618277
1972	0.271817748	0.8963149708	0.8909631292
1973	0.2717829554	0.8963268906	0.8909657321
1974	0.2717526595	0.8963507304	0.8909989377
1975	0.2717272992	0.8963566903	0.8910095729
1976	0.2717040992	0.8963507304	0.8909896038
1977	0.2716848389	0.8963209307	0.8909830978
1978	0.271665728	0.8963686102	0.8910215092
1979	0.2716475858	0.8963805301	0.8910427807
1980	0.2715994635	0.8963745701	0.8910788258
1981	0.2715815814	0.8964162897	0.8911066014
1982	0.2715474713	0.8963745701	0.8910601521
1983	0.271522561	0.8963626503	0.8910668879
1984	0.2715142664	0.8963805301	0.8910801261
1985	0.2714872611	0.8963984099	0.8910840267
1986	0.2714650312	0.8964103298	0.8911053015
1987	0.2714614297	0.8964162897	0.8911252776
1988	0.2714254645	0.8964699291	0.8911463121
1989	0.2713832747	0.8965176086	0.8911753823
1990	0.2713642393	0.8965176086	0.891166044
1991	0.2713357176	0.8965593282	0.8912218296
1992	0.2713076341	0.8965533683	0.8912205312
1993	0.2712639269	0.8966248875	0.8913014933
1994	0.2712381682	0.8966487273	0.8913253674
1995	0.2712107467	0.8966546872	0.8913266646
1996	0.2711719856	0.8966666071	0.8913479444
1997	0.2711561758	0.8966785269	0.8913505384
1998	0.2711309774	0.8966964068	0.891354429
1999	0.2711066955	0.8967202465	0.8913783019
2000	0.2710814923	0.8967440863	0.8914115189
2001	0.2710483977	0.8967560061	0.8914421458
2002	0.2710240072	0.8967619661	0.8914621335
2003	0.2709901401	0.896767926	0.8914821226
2004	0.27096284	0.8967798459	0.8915221051
2005	0.2709253627	0.8968036856	0.8915179371
2006	0.2708952296	0.8968334853	0.8915244121
2007	0.2708697704	0.8968334853	0.8915150647
2008	0.2708499032	0.8968454052	0.8915363495
2009	0.2708190245	0.8968454052	0.8915456976
2010	0.2707937991	0.8968394452	0.891525707
2011	0.270754796	0.8968513651	0.8915189496
2012	0.2707438653	0.8968573251	0.8915202445
2013	0.2706898592	0.8968811648	0.8915160774
2014	0.2706681204	0.8969228844	0.8915718736
2015	0.2706356618	0.8969228844	0.8915625261
2016	0.2706106911	0.8969228844	0.8915718736
2017	0.2705894555	0.8969169244	0.8915612318
2018	0.2705538527	0.8969169244	0.8915238459
2019	0.2705341602	0.8969050046	0.8915399489
2020	0.2704921356	0.8969646039	0.8916183246
2021	0.2704575383	0.8969824837	0.8916222055
2022	0.2704207816	0.8970003636	0.8916354348
2023	0.2703943151	0.8970718828	0.8916789994
2024	0.2703521421	0.8970778427	0.8916428989
2025	0.2703308174	0.8971195623	0.8916986896
2026	0.2702954667	0.8971434021	0.8916851626
2027	0.2702765554	0.8971314822	0.8916732298
2028	0.2702502925	0.8971136024	0.8916413102
2029	0.2702045349	0.8971672418	0.8917277262
2030	0.2701749113	0.8971970415	0.8917809364
2031	0.2701414864	0.897244721	0.891828673
2032	0.2701142739	0.8972506809	0.891829964
2033	0.2700857844	0.8972328011	0.8917886848
2034	0.2700497443	0.8972328011	0.8917980357
2035	0.2700293251	0.897244721	0.8918006181
2036	0.269996931	0.8972685607	0.8918338365
2037	0.2699828306	0.8972864405	0.8918470608
2038	0.2699521931	0.8972566409	0.8917938499
2039	0.2699386618	0.897244721	0.8917632179
2040	0.2699108949	0.8972566409	0.8917844997
2041	0.2698857667	0.8972685607	0.8918057826
2042	0.2698413099	0.8973579598	0.8918812496
2043	0.2698203311	0.8973579598	0.8918906019
2044	0.2697991095	0.8973579598	0.8918999547
2045	0.2697775101	0.8973102803	0.891898988
2046	0.2697429615	0.8973519999	0.8919173717
2047	0.2697067565	0.8973877595	0.8919438179
2048	0.2696809156	0.8973937194	0.8919263997
2049	0.269649627	0.8973639197	0.8918918919
2050	0.269640634	0.8973639197	0.8918918919
2051	0.2696147192	0.8973698797	0.8918651267
2052	0.2695957712	0.8973817995	0.8918864097
2053	0.2695703226	0.8974533188	0.8919580002
2054	0.269540224	0.8975129182	0.8920457257
2055	0.2695158592	0.8974831185	0.8920205721
2056	0.2694972704	0.8975129182	0.8920457257
2057	0.2694650419	0.8975188781	0.8920563703
2058	0.269437925	0.8975486778	0.8920815236
2059	0.2694028792	0.8975486778	0.8920628102
2060	0.2693701662	0.8975844374	0.8920986063
2061	0.2693558517	0.8975844374	0.8920892495
2062	0.2693367616	0.8975963573	0.8920824683
2063	0.269312941	0.8975844374	0.8921173214
2064	0.2692851226	0.8976082772	0.8921318283
2065	0.2692608559	0.8976499967	0.8921876305
2066	0.269232105	0.8976678765	0.8921727717
2067	0.2692068271	0.8976619166	0.8921434111
2068	0.2691928005	0.8976857563	0.8921485582
2069	0.2691653885	0.8976857563	0.8921485582
2070	0.2691248348	0.8976857563	0.8921485582
2071	0.2690952299	0.8976917163	0.8921592021
2072	0.2690629837	0.897721516	0.8921843496
2073	0.2690368255	0.897715556	0.8921643483
2074	0.2690049285	0.8977513157	0.8921907807
2075	0.2689669229	0.8977691955	0.8921852819
2076	0.2689420205	0.8977811153	0.892197211
2077	0.2689132254	0.897816875	0.8922236404
2078	0.2688894057	0.8978287948	0.8922449272
2079	0.2688542083	0.8978645545	0.8923181542
2080	0.2688226126	0.897912234	0.8923284305
2081	0.2688037001	0.897906274	0.8923271461
2082	0.2687811989	0.8978585945	0.8922981485
2083	0.2687488569	0.8978764743	0.8923300843
2084	0.2687276587	0.8979003141	0.8923539447
2085	0.26869537	0.8978943542	0.8923526605
2086	0.2686683062	0.8979301138	0.8924071776
2087	0.2686475316	0.8979241538	0.8923871676
2088	0.2686241446	0.897912234	0.8923845998
2089	0.2686086842	0.8979181939	0.8923765211
2090	0.2685806636	0.8979539535	0.8924216755
2091	0.2685489297	0.898001633	0.8924600334
2092	0.2685263117	0.898001633	0.8924600334
2093	0.2684947607	0.898007593	0.892498777
2094	0.2684653325	0.8980433526	0.8926001504
2095	0.2684453483	0.8980493125	0.892582693
2096	0.2684182119	0.898007593	0.8925268772
2097	0.2683969955	0.8980135529	0.8925562636
2098	0.2683694268	0.8980314327	0.8925694784
2099	0.2683453379	0.8980791122	0.8926078396
2100	0.2683223707	0.8980910321	0.8926197721
2101	0.268296158	0.8981625513	0.8927101109
2102	0.2682727589	0.8981327516	0.8926943364
2103	0.2682497796	0.8981446715	0.8927250161
2104	0.2682154691	0.8981446715	0.8927062698
2105	0.2681883733	0.8981148718	0.8927092408
2106	0.2681628869	0.8981625513	0.8927663536
2107	0.268122112	0.8982221507	0.8927885246
2108	0.2680933792	0.8982281106	0.892799179
2109	0.2680640535	0.8982638703	0.8928162291
2110	0.2680346327	0.8982519504	0.8928324224
2111	0.2679972175	0.8982459905	0.8928123919
2112	0.2679762391	0.8982638703	0.8928443564
2113	0.2679505845	0.8982757901	0.8928281623
2114	0.2679278421	0.8982519504	0.8928230464
2115	0.2679029027	0.8982817501	0.8928294412
2116	0.2678820886	0.8982996299	0.8928614048
2117	0.2678617921	0.8982817501	0.8928294412
2118	0.267830002	0.8982698302	0.8927706387
2119	0.2678027019	0.8982996299	0.8928051545
2120	0.267777238	0.8982757901	0.8927719181
2121	0.2677669971	0.89829367	0.8927851288
2122	0.2677443113	0.8983115498	0.8927983392
2123	0.2677199428	0.8983234696	0.892819644
2124	0.2676925235	0.8983651892	0.8928473424
2125	0.2676646515	0.8983771091	0.8928873987
2126	0.2676409234	0.8983651892	0.8928473424
2127	0.2675991265	0.8984069088	0.8928750388
2128	0.2675556443	0.8984069088	0.8929031642
2129	0.2675278792	0.8984545883	0.8929133858
2130	0.2675031171	0.8984486283	0.8928839845
2131	0.2674584586	0.8985201476	0.8929274373
2132	0.2674395483	0.8985261075	0.892938089
2133	0.2674004221	0.8985261075	0.8929193406
2134	0.2673771323	0.8984963078	0.8929035798
2135	0.2673330628	0.8985380274	0.892959393
2136	0.2672990577	0.8985380274	0.8929500179
2137	0.2672770155	0.8985320674	0.8929487409
2138	0.2672470064	0.898573787	0.8930045571
2139	0.267223024	0.8986035867	0.8930015626
2140	0.2671851288	0.8985976268	0.893019039
2141	0.267161869	0.8986214665	0.8930428974
2142	0.2671504964	0.8986333864	0.8930548265
2143	0.2671443749	0.8986393463	0.8930561023
2144	0.2671000893	0.8986631861	0.8931080968
2145	0.267080679	0.8986870258	0.8931413369
2146	0.2670590138	0.8986989457	0.8931532671
2147	0.2670307567	0.8987049056	0.8931639227
2148	0.2669976906	0.8987704649	0.8931873218
2149	0.2669772514	0.8987883447	0.8932005249
2150	0.2669658225	0.8987943047	0.8932017989
2151	0.2669251236	0.8987823848	0.8932367784
2152	0.2669045658	0.8988241044	0.8932456936
2153	0.2668729758	0.8988300643	0.8932751154
2154	0.2668448504	0.8988717839	0.8933215624
2155	0.2668121934	0.8988717839	0.8933309473
2156	0.2667891101	0.8988956236	0.8933454224
2157	0.2667665853	0.8988956236	0.8933641938
2158	0.2667535936	0.8988956236	0.893382967
2159	0.2667318384	0.8989135034	0.8933961701
2160	0.2667129963	0.8988956236	0.893382967
2161	0.2666874311	0.8989611829	0.8934532829
2162	0.2666636019	0.8990088624	0.8935103984
2163	0.2666347326	0.8990029025	0.8935091278
2164	0.2666175785	0.8990029025	0.8934809583
2165	0.2665863485	0.8990327022	0.8935060906
2166	0.2665704579	0.899050582	0.8935192918
2167	0.2665444112	0.8990446221	0.8935180214
2168	0.2665111025	0.8990267422	0.8935236004
2169	0.2664770359	0.8990148224	0.893511669
2170	0.2664533023	0.8990446221	0.8935368022
2171	0.2664226097	0.899050582	0.8935192918
2172	0.2663930689	0.8990803817	0.8935725961
2173	0.2663684783	0.8991042214	0.8936058513
2174	0.2663294035	0.8991578609	0.8936830299
2175	0.2663083725	0.8991638208	0.8936842984
2176	0.2662908372	0.8991638208	0.8936842984
2177	0.2662610444	0.8991519009	0.8936629718
2178	0.2662487722	0.8991280612	0.8936297145
2179	0.266235642	0.899145941	0.8936617029
2180	0.2662170407	0.8992055404	0.8937307591
2181	0.2662005275	0.8991995804	0.893720095
2182	0.2661875492	0.8991995804	0.8937013041
2183	0.2661604266	0.8991936205	0.8936812466
2184	0.2661310588	0.8992234202	0.893715772
2185	0.2661059798	0.8992770596	0.893708396
2186	0.2660746421	0.8992770596	0.893708396
2187	0.2660310265	0.8992949394	0.8937591715
2188	0.2660137404	0.8993128192	0.8937911616
2189	0.2659631999	0.8993664587	0.8938589479
2190	0.2659419622	0.8993783785	0.8938520825
2191	0.2659096784	0.8993724186	0.8938508161
2192	0.2658870285	0.8993843385	0.8938909438
2193	0.265856951	0.8993962584	0.8939122757
2194	0.2658332548	0.8994379779	0.8939587385
2195	0.2658154489	0.8995035372	0.894019664
2196	0.2657893658	0.899527377	0.8940529318
2197	0.2657525503	0.899527377	0.8940435281
2198	0.2657244321	0.8995452568	0.8940755325
2199	0.2657100663	0.8995690965	0.8940899925
2200	0.2656759004	0.8996048562	0.8940881704
2201	0.2656457485	0.8996584956	0.8941465626
2202	0.2656183507	0.8996763754	0.8941597566
2203	0.2655870371	0.8997061751	0.8941848812
2204	0.2655640716	0.8997419347	0.8942300809
2205	0.2655385207	0.8997836543	0.8942765442
2206	0.2655119934	0.8997836543	0.8942483208
2207	0.2654844728	0.8997836543	0.8942201014
2208	0.2654622628	0.8998551735	0.8943199036
2209	0.2654406025	0.899813454	0.8942546287
2210	0.2654164695	0.8998194139	0.8943123382
2211	0.2653965847	0.8998194139	0.8943123382
2212	0.2653741676	0.8998015341	0.8942897368
2213	0.2653541695	0.8998253738	0.8943324186
2214	0.2653164258	0.8998372937	0.8943443503
2215	0.2652885834	0.8998611335	0.8943399828
2216	0.2652553696	0.8998492136	0.8943374615
2217	0.2652310208	0.8998730533	0.8943330947
2218	0.2652020699	0.8998968931	0.894338137
2219	0.2651770592	0.899908813	0.8943688857
2220	0.2651575538	0.8998849732	0.8943544346
2221	0.2651286348	0.8999266928	0.8944008972
2222	0.265105103	0.8999326527	0.8943927464
2223	0.2650706319	0.8999386126	0.8943751864
2224	0.2650466179	0.8999386126	0.8943657771
2225	0.2650193316	0.8999266928	0.8943350312
2226	0.2649805846	0.8999862921	0.894394675
2227	0.2649546848	0.8999684123	0.8943626691
2228	0.2649281401	0.8999624524	0.8943425934
2229	0.2649066527	0.8999445726	0.8943388124
2230	0.2648710213	0.8999445726	0.8943670373
2231	0.2648574746	0.8999505325	0.8943682974
2232	0.2648214085	0.8999922521	0.8943865258
2233	0.2647822706	0.8999564925	0.8943695574
2234	0.2647705183	0.8999624524	0.8944084559
2235	0.2647364932	0.9000160918	0.8944480233
2236	0.2647147344	0.9000280117	0.8944411309
2237	0.2646932319	0.9000399316	0.8944436492
2238	0.2646694927	0.9000518515	0.8944367575
2239	0.2646367739	0.9000518515	0.8944367575
2240	0.2646064729	0.9000816511	0.8944806938
2241	0.2645749542	0.9001054909	0.894523375
2242	0.2645532931	0.9001114508	0.8945340459
2243	0.2645351743	0.9001233707	0.8945459751
2244	0.2645074524	0.9001293306	0.8945660602
2245	0.2644843821	0.9001770101	0.8945855352
2246	0.2644579395	0.9001710502	0.8945936918
2247	0.264426848	0.9002008499	0.8945999785
2248	0.2644146968	0.9002246896	0.8946332502
2249	0.2643890154	0.9002306496	0.8946250924
2250	0.2643567389	0.9002723691	0.8946433044
2251	0.2643218011	0.9003319685	0.894693527
2252	0.2642991047	0.9003319685	0.8947029425
2253	0.2642710413	0.9002902489	0.8946470743
2254	0.2642458618	0.9003140887	0.8946709287
2255	0.2642252017	0.9003260086	0.8947016866
2256	0.2641845564	0.9003498483	0.8947537933
2257	0.2641651279	0.9003498483	0.8947067102
2258	0.2641476581	0.9003856079	0.89472366
2259	0.2641102565	0.9004094477	0.8947663462
2260	0.2640839956	0.9003736881	0.8947211488
2261	0.2640710187	0.9003915679	0.8947249156
2262	0.2640456613	0.900379648	0.8947129891
2263	0.2640272467	0.9003856079	0.8947330757
2264	0.263990668	0.9003736881	0.8947117334
2265	0.263975548	0.9003856079	0.8947048301
2266	0.2639406358	0.9003677281	0.8947010626
2267	0.2639033884	0.9004690471	0.8947883125
2268	0.2638617579	0.9004094477	0.8947004388
2269	0.2638386889	0.9004154076	0.8947016946
2270	0.2638185979	0.9004452073	0.8947456293
2271	0.2637966893	0.9004154076	0.8946828681
2272	0.2637731559	0.9004809669	0.8947625748
2273	0.263743169	0.9004809669	0.89475316
2274	0.2637115514	0.9005405663	0.8947374696
2275	0.2636886344	0.9005167266	0.8947418624
2276	0.2636657877	0.9005226865	0.8947337045
2277	0.2636357281	0.9005763259	0.8947920641
2278	0.2636106631	0.9005346064	0.8947738681
2279	0.2635853307	0.9005405663	0.8947845372
2280	0.2635679981	0.9005524862	0.8948058762
2281	0.2635463703	0.9005882458	0.8948416484
2282	0.2635253951	0.9005882458	0.8948416484
2283	0.2634914825	0.9006955247	0.8949207106
2284	0.2634527506	0.9007193644	0.8949539753
2285	0.2634345016	0.9007372442	0.8949954092
2286	0.2634216914	0.9007432042	0.895015502
2287	0.2633954799	0.9007551241	0.8949897458
2288	0.2633588679	0.900761084	0.8950098372
2289	0.2633196009	0.9007551241	0.8950085853
2290	0.2632976259	0.900761084	0.8950380997
2291	0.2632853713	0.9007670439	0.8950205094
2292	0.2632546979	0.9007372442	0.8950330928
2293	0.2632319072	0.9007253244	0.8950023253
2294	0.2632078873	0.9007551241	0.895036848
2295	0.2631769742	0.9008087635	0.8950481119
2296	0.2631577402	0.9008326032	0.8950531173
2297	0.2631239293	0.9008445231	0.8950461997
2298	0.2630979287	0.9008206834	0.8950506146
2299	0.2630917287	0.9008266433	0.8950612868
2300	0.2630590965	0.9008802827	0.8951102314
2301	0.2630310106	0.900951802	0.89514408
2302	0.2630048066	0.9009220023	0.8951378291
2303	0.2629758477	0.9009100824	0.8951164843
2304	0.2629438717	0.9009041225	0.8951246557
2305	0.2629107923	0.9009100824	0.8951447513
2306	0.2628874718	0.9009398821	0.8951698482
2307	0.2628616328	0.9009041225	0.8951623481
2308	0.2628292865	0.900945842	0.8951899459
2309	0.2627992169	0.9009756417	0.8952150429
2310	0.2627689392	0.9009279622	0.8951956213
2311	0.2627452647	0.9009696818	0.8952420701
2312	0.2627285463	0.9010114014	0.89528852
2313	0.2627047515	0.9010352411	0.8953312265
2314	0.262689317	0.9010233212	0.8953193012
2315	0.2626656206	0.9010233212	0.8953098728
2316	0.2626469389	0.9010650408	0.8953563251
2317	0.2626353979	0.9010352411	0.8953406557
2318	0.2626103555	0.9010590809	0.8953456479
2319	0.2625749866	0.9010769607	0.8953211075
2320	0.2625506433	0.9011008004	0.895344955
2321	0.2625285873	0.9011186802	0.8953581266
2322	0.2625051037	0.90113656	0.8953901555
2323	0.2624789504	0.9011663597	0.8954435421
2324	0.2624567097	0.9012021194	0.895441592
2325	0.2624321819	0.9012080793	0.8954616999
2326	0.2624016972	0.901231919	0.8954761167
2327	0.2623658137	0.9012497989	0.8954987182
2328	0.2623472628	0.9012795985	0.8955238118
2329	0.2623202911	0.9012557588	0.8955188286
2330	0.2622984745	0.9012617187	0.8955200744
2331	0.2622708613	0.9012974784	0.895555847
2332	0.2622487976	0.9012974784	0.8955369812
2333	0.2622199001	0.9013153582	0.8955595831
2334	0.2621967827	0.9012795985	0.8955332443
2335	0.262174622	0.9013213181	0.8955702617
2336	0.2621423016	0.901333238	0.8955350224
2337	0.2621174472	0.9013630377	0.8955601125
2338	0.2620699523	0.901327278	0.8955243455
2339	0.2620379639	0.9012915184	0.8954980089
2340	0.2620172387	0.9012915184	0.8954791483
2341	0.2619884481	0.9012974784	0.8955275489
2342	0.2619622953	0.9012676787	0.8954741636
2343	0.2619344933	0.9012736386	0.8954848402
2344	0.2619043175	0.9012915184	0.8955546016
2345	0.2618862052	0.9012974784	0.8955652806
2346	0.2618691194	0.9013093982	0.8956055095
2347	0.2618472393	0.9013570777	0.8956249031
2348	0.2618178692	0.9013391979	0.8955739972
2349	0.2617813137	0.9013987973	0.895671357
2350	0.2617533083	0.9014345569	0.8957071309
2351	0.2617238129	0.9014464768	0.8956907448
2352	0.261688968	0.9014762765	0.8957724644
2353	0.2616672992	0.9014583967	0.8957498569
2354	0.2616321779	0.9014822364	0.8957548295
2355	0.2616025856	0.9015299159	0.8958308489
2356	0.2615751357	0.9015895153	0.8958810342
2357	0.2615509552	0.9015954752	0.8958728342
2358	0.2615131888	0.9016252749	0.8959262528
2359	0.2614965175	0.901619315	0.8959344552
2360	0.2614699933	0.9016610345	0.8959809183
2361	0.2614428755	0.9016789143	0.8959846398
2362	0.2614097295	0.901708714	0.8960191766
2363	0.2613882305	0.901714674	0.8960393088
2364	0.2613676464	0.9017325538	0.8960619216
2365	0.2613379763	0.9017444736	0.8960738479
2366	0.2612982544	0.9017504336	0.8960750874
2367	0.2612584637	0.901804073	0.8961901808
2368	0.2612283831	0.901804073	0.8961712786
2369	0.2612179304	0.9018279128	0.8961856826
2370	0.2611923178	0.9017861932	0.896186466
2371	0.2611561795	0.9018457926	0.8962366553
2372	0.2611296859	0.9018457926	0.8962461083
2373	0.261106348	0.901899432	0.8962856052
2374	0.2610785143	0.9019292317	0.8963390631
2375	0.2610388586	0.9019173118	0.8963271344
2376	0.2610284491	0.9019232718	0.896328371
2377	0.2609928072	0.9019769112	0.8964151506
2378	0.2609602075	0.9019173118	0.896346046
2379	0.2609341105	0.9019471115	0.8963711409
2380	0.2609110528	0.9019411516	0.8963699047
2381	0.2608869559	0.9019888311	0.8963797936
2382	0.260852989	0.9019590314	0.8963452455
2383	0.2608380589	0.9019590314	0.8963452455
2384	0.2608117162	0.9019709513	0.896328809
2385	0.260794424	0.9019769112	0.8963489545
2386	0.260777365	0.9019769112	0.8963394998
2387	0.2607731892	0.9019828711	0.8963501908
2388	0.2607573172	0.9019888311	0.8963608822
2389	0.2607382651	0.9019769112	0.8963300454
2390	0.2607140848	0.9019828711	0.8963218281
2391	0.2606955093	0.9020186308	0.8963387001
2392	0.2606704012	0.9020067109	0.8963362275
